plot_id,zone_code,ward_code,current_use,plot_area_sqm,max_far,max_height_m,zoning_block_id,owner_name,household_size,income_band,occupancy_type,tenure_years,zoning_block_final,status_vs_0,status
PLT00741,RZ_RES_LOW,WARD_06,PARK_OPEN_SPACE,358.6,2.19,21.0,0,Divya Reddy,3,MID,OWNED,13,740,Same zoning block,STABLE_CLUSTER
PLT00742,RZ_PARK,WARD_06,RESIDENTIAL,601.8,0.5,9,0,Vikram Reddy,3,UPPER_MID,RENTED,29,741,Same zoning block,GREEN_BUFFER
PLT00743,RZ_PARK,WARD_02,APARTMENT_BLOCK,583.3,0.5,9,0,Ashwin Shetty,8,UPPER_MID,GOVT_QUARTERS,31,742,Same zoning block,GREEN_BUFFER
PLT00744,RZ_RES_HIGH,WARD_41,APARTMENT_BLOCK,340.4,1.5,24.0,0,Raghav Shetty,7,MID,RENTED,7,743,Same zoning block,STABLE_CLUSTER
PLT00745,RZ_RES_HIGH,WARD_28,APARTMENT_BLOCK,338.3,2.11,24.0,0,Divya Reddy,8,LOW,RENTED,34,744,Same zoning block,STABLE_CLUSTER
PLT00746,RZ_RES_HIGH,WARD_48,RESIDENTIAL,270.5,2.41,20.0,0,Raghav Rao,2,UPPER_MID,OWNED,20,745,Same zoning block,STABLE_CLUSTER
PLT00747,RZ_PARK,WARD_03,APARTMENT_BLOCK,471.4,0.5,9,0,Vikram Sharma,6,LOW,RENTED,28,746,Same zoning block,GREEN_BUFFER
PLT00748,RZ_RES_LOW,WARD_09,APARTMENT_BLOCK,168.3,1.61,22.0,0,Divya Iyer,8,HIGH,RENTED,30,747,Same zoning block,STABLE_CLUSTER
PLT00749,RZ_RES_LOW,WARD_21,APARTMENT_BLOCK,412.2,2.0,21.0,0,Raghav Rao,2,MID,OWNED,20,748,Same zoning block,STABLE_CLUSTER
PLT00750,RZ_RES_HIGH,WARD_33,PARK_OPEN_SPACE,386.9,1.97,23.0,0,Kiran Shetty,4,UPPER_MID,RENTED,17,749,Same zoning block,STABLE_CLUSTER
PLT00751,RZ_PARK,WARD_45,RESIDENTIAL,266.6,0.5,9,0,Priya Sharma,2,LOW,OWNED,34,750,Same zoning block,GREEN_BUFFER
PLT00752,RZ_RES_LOW,WARD_19,RESIDENTIAL,120.5,1.78,25.0,0,Priya Sharma,3,HIGH,RENTED,26,751,Same zoning block,STABLE_CLUSTER
PLT00753,RZ_RES_LOW,WARD_19,APARTMENT_BLOCK,438.7,2.04,17.0,0,Meera Iyer,5,UPPER_MID,RENTED,26,752,Same zoning block,STABLE_CLUSTER
PLT00754,RZ_RES_LOW,WARD_19,RESIDENTIAL,103.3,2.37,18.0,0,Kiran Shetty,7,MID,OWNED,24,753,Same zoning block,STABLE_CLUSTER
PLT00755,RZ_RES_HIGH,WARD_42,PARK_OPEN_SPACE,371.1,1.99,25.0,0,Kiran Shetty,8,UPPER_MID,OWNED,15,754,Same zoning block,STABLE_CLUSTER
PLT00756,RZ_PARK,WARD_09,APARTMENT_BLOCK,247.5,0.5,9,0,Vikram Reddy,3,UPPER_MID,OWNED,15,755,Same zoning block,GREEN_BUFFER
PLT00757,RZ_RES_LOW,WARD_10,APARTMENT_BLOCK,185.2,2.46,24.0,0,Ashwin Shetty,7,MID,GOVT_QUARTERS,11,756,Same zoning block,STABLE_CLUSTER
PLT00758,RZ_PARK,WARD_45,PARK_OPEN_SPACE,963.6,0.5,9,0,Ashwin Shetty,3,LOW,GOVT_QUARTERS,16,757,Same zoning block,GREEN_BUFFER
PLT00759,RZ_PARK,WARD_09,APARTMENT_BLOCK,349.5,0.5,9,0,Ashwin Shetty,3,LOW,RENTED,16,758,Same zoning block,GREEN_BUFFER
PLT00760,RZ_RES_HIGH,WARD_10,APARTMENT_BLOCK,245.9,2.48,23.0,0,Ananya Naidu,2,UPPER_MID,OWNED,30,759,Same zoning block,STABLE_CLUSTER
PLT00761,RZ_RES_LOW,WARD_30,APARTMENT_BLOCK,137.7,2.47,23.0,0,Kiran Shetty,4,MID,OWNED,34,760,Same zoning block,STABLE_CLUSTER
PLT00762,RZ_RES_HIGH,WARD_49,PARK_OPEN_SPACE,326.7,2.3,26.0,0,Priya Sharma,4,LOW,RENTED,21,761,Same zoning block,STABLE_CLUSTER
PLT00763,RZ_RES_LOW,WARD_09,PARK_OPEN_SPACE,283.9,1.81,21.0,0,Divya Reddy,5,MID,GOVT_QUARTERS,16,762,Same zoning block,STABLE_CLUSTER
PLT00764,RZ_RES_LOW,WARD_39,PARK_OPEN_SPACE,152.2,2.03,27.0,0,Vikram Reddy,3,LOW,GOVT_QUARTERS,23,763,Same zoning block,STABLE_CLUSTER
PLT00765,RZ_RES_HIGH,WARD_44,PARK_OPEN_SPACE,434.3,2.48,21.0,0,Priya Sharma,4,LOW,RENTED,17,764,Same zoning block,STABLE_CLUSTER
PLT00766,RZ_RES_HIGH,WARD_10,PARK_OPEN_SPACE,395.9,1.87,21.0,0,Vikram Reddy,4,MID,OWNED,20,765,Same zoning block,STABLE_CLUSTER
PLT00767,RZ_PARK,WARD_06,RESIDENTIAL,887.0,0.5,9,0,Priya Sharma,7,UPPER_MID,OWNED,15,766,Same zoning block,GREEN_BUFFER
PLT00768,RZ_RES_LOW,WARD_47,APARTMENT_BLOCK,349.6,1.91,28.0,0,Divya Iyer,2,HIGH,GOVT_QUARTERS,15,767,Same zoning block,STABLE_CLUSTER
PLT00769,RZ_RES_HIGH,WARD_34,APARTMENT_BLOCK,104.5,2.46,26.0,0,Ananya Naidu,2,UPPER_MID,RENTED,35,768,Same zoning block,STABLE_CLUSTER
PLT00770,RZ_RES_HIGH,WARD_27,RESIDENTIAL,285.7,2.21,26.0,0,Ashwin Shetty,3,HIGH,OWNED,15,769,Same zoning block,STABLE_CLUSTER
PLT00771,RZ_PARK,WARD_32,RESIDENTIAL,996.2,0.5,9,0,Vikram Reddy,8,MID,OWNED,23,770,Same zoning block,GREEN_BUFFER
PLT00772,RZ_PARK,WARD_30,RESIDENTIAL,80.9,0.5,9,0,Raghav Rao,3,MID,OWNED,26,771,Same zoning block,GREEN_BUFFER
PLT00773,RZ_PARK,WARD_31,RESIDENTIAL,801.9,0.5,9,0,Vikram Reddy,5,HIGH,OWNED,35,772,Same zoning block,GREEN_BUFFER
PLT00774,RZ_PARK,WARD_42,RESIDENTIAL,82.7,0.5,9,0,Vikram Reddy,5,LOW,RENTED,29,773,Same zoning block,GREEN_BUFFER
PLT00775,RZ_RES_HIGH,WARD_38,APARTMENT_BLOCK,289.3,2.37,24.0,0,Priya Sharma,7,LOW,OWNED,22,774,Same zoning block,STABLE_CLUSTER
PLT00776,RZ_PARK,WARD_37,RESIDENTIAL,1022.1,0.5,9,0,Ashwin Shetty,6,LOW,GOVT_QUARTERS,16,775,Same zoning block,GREEN_BUFFER
PLT00777,RZ_RES_HIGH,WARD_45,RESIDENTIAL,212.2,1.55,20.0,0,Vikram Sharma,4,LOW,OWNED,15,776,Same zoning block,STABLE_CLUSTER
PLT00778,RZ_PARK,WARD_41,RESIDENTIAL,640.9,0.5,9,0,Vikram Sharma,3,LOW,RENTED,30,777,Same zoning block,GREEN_BUFFER
PLT00779,RZ_RES_LOW,WARD_35,APARTMENT_BLOCK,402.8,2.33,25.0,0,Vikram Reddy,4,MID,GOVT_QUARTERS,23,778,Same zoning block,STABLE_CLUSTER
PLT00780,RZ_PARK,WARD_23,RESIDENTIAL,64.8,0.5,9,0,Kiran Shetty,4,MID,OWNED,19,779,Same zoning block,GREEN_BUFFER
PLT00781,RZ_RES_HIGH,WARD_11,RESIDENTIAL,160.6,2.0,27.0,0,Kiran Shetty,6,LOW,OWNED,20,780,Same zoning block,STABLE_CLUSTER
PLT00782,RZ_RES_LOW,WARD_08,RESIDENTIAL,421.7,1.98,20.0,0,Meera Iyer,3,UPPER_MID,RENTED,22,781,Same zoning block,STABLE_CLUSTER
PLT00783,RZ_RES_HIGH,WARD_12,PARK_OPEN_SPACE,192.7,2.24,17.0,0,Ashwin Shetty,8,HIGH,RENTED,13,782,Same zoning block,STABLE_CLUSTER
PLT00784,RZ_RES_HIGH,WARD_09,RESIDENTIAL,128.2,1.58,25.0,0,Ananya Naidu,2,LOW,OWNED,30,783,Same zoning block,STABLE_CLUSTER
PLT00785,RZ_RES_HIGH,WARD_03,RESIDENTIAL,119.9,2.29,23.0,0,Raghav Rao,5,LOW,OWNED,7,784,Same zoning block,STABLE_CLUSTER
PLT00786,RZ_RES_LOW,WARD_20,PARK_OPEN_SPACE,83.8,1.6,17.0,0,Divya Iyer,3,HIGH,GOVT_QUARTERS,27,785,Same zoning block,STABLE_CLUSTER
PLT00787,RZ_RES_HIGH,WARD_02,RESIDENTIAL,133.9,2.25,19.0,0,Divya Iyer,4,MID,GOVT_QUARTERS,33,786,Same zoning block,STABLE_CLUSTER
PLT00788,RZ_PARK,WARD_50,PARK_OPEN_SPACE,754.9,0.5,9,0,Kiran Shetty,6,LOW,GOVT_QUARTERS,32,787,Same zoning block,GREEN_BUFFER
PLT00789,RZ_PARK,WARD_49,RESIDENTIAL,658.2,0.5,9,0,Divya Reddy,4,HIGH,RENTED,6,788,Same zoning block,GREEN_BUFFER
PLT00790,RZ_PARK,WARD_07,RESIDENTIAL,1108.5,0.5,9,0,Priya Sharma,4,HIGH,OWNED,27,789,Same zoning block,GREEN_BUFFER
PLT00791,RZ_RES_LOW,WARD_12,APARTMENT_BLOCK,443.1,1.92,23.0,0,Raghav Shetty,2,MID,GOVT_QUARTERS,20,790,Same zoning block,STABLE_CLUSTER
PLT00792,RZ_RES_LOW,WARD_34,RESIDENTIAL,263.5,1.86,19.0,0,Raghav Rao,2,MID,OWNED,9,791,Same zoning block,STABLE_CLUSTER
PLT00793,RZ_RES_HIGH,WARD_19,APARTMENT_BLOCK,302.1,1.81,30.0,0,Priya Sharma,3,UPPER_MID,OWNED,33,792,Same zoning block,STABLE_CLUSTER
PLT00794,RZ_RES_HIGH,WARD_13,RESIDENTIAL,411.1,2.3,29.0,0,Meera Iyer,3,LOW,RENTED,21,793,Same zoning block,STABLE_CLUSTER
PLT00795,RZ_PARK,WARD_07,APARTMENT_BLOCK,553.8,0.5,9,0,Vikram Sharma,7,LOW,GOVT_QUARTERS,10,794,Same zoning block,GREEN_BUFFER
PLT00796,RZ_RES_HIGH,WARD_26,PARK_OPEN_SPACE,298.5,1.6,29.0,0,Ashwin Shetty,2,MID,GOVT_QUARTERS,16,795,Same zoning block,STABLE_CLUSTER
PLT00797,RZ_RES_LOW,WARD_39,APARTMENT_BLOCK,125.4,2.34,26.0,0,Vikram Reddy,8,MID,RENTED,18,796,Same zoning block,STABLE_CLUSTER
PLT00798,RZ_RES_HIGH,WARD_31,PARK_OPEN_SPACE,303.2,1.9,22.0,0,Vikram Reddy,3,UPPER_MID,GOVT_QUARTERS,9,797,Same zoning block,STABLE_CLUSTER
PLT00799,RZ_RES_HIGH,WARD_32,APARTMENT_BLOCK,165.4,2.44,15.0,0,Raghav Rao,8,LOW,OWNED,27,798,Same zoning block,STABLE_CLUSTER
PLT00800,RZ_RES_LOW,WARD_12,APARTMENT_BLOCK,303.7,1.83,20.0,0,Divya Iyer,2,LOW,RENTED,30,799,Same zoning block,STABLE_CLUSTER
PLT00801,RZ_PARK,WARD_50,APARTMENT_BLOCK,961.6,0.5,9,0,Divya Reddy,4,UPPER_MID,OWNED,22,800,Same zoning block,GREEN_BUFFER
PLT00802,RZ_RES_HIGH,WARD_35,APARTMENT_BLOCK,379.5,2.04,15.0,0,Raghav Rao,5,LOW,OWNED,20,801,Same zoning block,STABLE_CLUSTER
PLT00803,RZ_RES_HIGH,WARD_25,APARTMENT_BLOCK,250.1,1.53,23.0,0,Vikram Reddy,7,HIGH,OWNED,19,802,Same zoning block,STABLE_CLUSTER
PLT00804,RZ_RES_LOW,WARD_20,PARK_OPEN_SPACE,224.0,2.26,24.0,0,Priya Sharma,7,UPPER_MID,OWNED,23,803,Same zoning block,STABLE_CLUSTER
PLT00805,RZ_RES_LOW,WARD_33,RESIDENTIAL,224.8,1.99,30.0,0,Divya Iyer,7,MID,OWNED,16,804,Same zoning block,STABLE_CLUSTER
PLT00806,RZ_RES_LOW,WARD_02,PARK_OPEN_SPACE,96.7,2.34,20.0,0,Divya Iyer,2,MID,OWNED,9,805,Same zoning block,STABLE_CLUSTER
PLT00807,RZ_RES_HIGH,WARD_23,APARTMENT_BLOCK,232.4,1.56,19.0,0,Divya Reddy,7,MID,RENTED,8,806,Same zoning block,STABLE_CLUSTER
PLT00808,RZ_PARK,WARD_05,APARTMENT_BLOCK,181.6,0.5,9,0,Ashwin Shetty,2,MID,GOVT_QUARTERS,20,807,Same zoning block,GREEN_BUFFER
PLT00809,RZ_PARK,WARD_28,PARK_OPEN_SPACE,642.0,0.5,9,0,Raghav Shetty,4,LOW,RENTED,21,808,Same zoning block,GREEN_BUFFER
PLT00810,RZ_PARK,WARD_02,APARTMENT_BLOCK,484.4,0.5,9,0,Raghav Shetty,4,LOW,OWNED,9,809,Same zoning block,GREEN_BUFFER
PLT00811,RZ_PARK,WARD_44,RESIDENTIAL,436.4,0.5,9,0,Kiran Shetty,8,MID,GOVT_QUARTERS,25,810,Same zoning block,GREEN_BUFFER
PLT00812,RZ_RES_HIGH,WARD_24,APARTMENT_BLOCK,154.7,2.14,30.0,0,Ananya Naidu,8,HIGH,OWNED,14,811,Same zoning block,STABLE_CLUSTER
PLT00813,RZ_RES_LOW,WARD_20,PARK_OPEN_SPACE,228.8,1.73,26.0,0,Ananya Naidu,7,LOW,RENTED,16,812,Same zoning block,STABLE_CLUSTER
PLT00814,RZ_RES_HIGH,WARD_05,PARK_OPEN_SPACE,376.4,1.98,18.0,0,Ananya Naidu,7,MID,RENTED,31,813,Same zoning block,STABLE_CLUSTER
PLT00815,RZ_RES_HIGH,WARD_28,PARK_OPEN_SPACE,279.8,1.7,21.0,0,Divya Iyer,6,UPPER_MID,RENTED,30,814,Same zoning block,STABLE_CLUSTER
PLT00816,RZ_PARK,WARD_12,RESIDENTIAL,772.0,0.5,9,0,Kiran Shetty,8,HIGH,RENTED,21,815,Same zoning block,GREEN_BUFFER
PLT00817,RZ_RES_LOW,WARD_43,PARK_OPEN_SPACE,427.1,1.77,25.0,0,Divya Iyer,8,UPPER_MID,RENTED,29,816,Same zoning block,STABLE_CLUSTER
PLT00818,RZ_PARK,WARD_04,PARK_OPEN_SPACE,280.7,0.5,9,0,Priya Sharma,3,HIGH,GOVT_QUARTERS,29,817,Same zoning block,GREEN_BUFFER
PLT00819,RZ_PARK,WARD_49,APARTMENT_BLOCK,1020.7,0.5,9,0,Raghav Shetty,4,LOW,RENTED,12,818,Same zoning block,GREEN_BUFFER
PLT00820,RZ_RES_HIGH,WARD_18,APARTMENT_BLOCK,319.0,1.76,24.0,0,Raghav Shetty,3,LOW,GOVT_QUARTERS,12,819,Same zoning block,STABLE_CLUSTER
PLT00821,RZ_RES_LOW,WARD_16,APARTMENT_BLOCK,251.7,2.06,22.0,0,Vikram Sharma,2,HIGH,GOVT_QUARTERS,14,820,Same zoning block,STABLE_CLUSTER
PLT00822,RZ_RES_LOW,WARD_02,APARTMENT_BLOCK,372.2,1.78,23.0,0,Vikram Sharma,8,LOW,RENTED,21,821,Same zoning block,STABLE_CLUSTER
PLT00823,RZ_RES_LOW,WARD_04,RESIDENTIAL,196.1,1.8,16.0,0,Raghav Shetty,4,LOW,OWNED,32,822,Same zoning block,STABLE_CLUSTER
PLT00824,RZ_PARK,WARD_09,RESIDENTIAL,178.7,0.5,9,0,Kiran Shetty,2,MID,OWNED,34,823,Same zoning block,GREEN_BUFFER
PLT00825,RZ_RES_LOW,WARD_16,PARK_OPEN_SPACE,125.2,2.31,20.0,0,Divya Iyer,7,UPPER_MID,RENTED,29,824,Same zoning block,STABLE_CLUSTER
PLT00826,RZ_RES_LOW,WARD_28,RESIDENTIAL,133.4,1.68,30.0,0,Priya Sharma,5,MID,RENTED,7,825,Same zoning block,STABLE_CLUSTER
PLT00827,RZ_RES_HIGH,WARD_35,APARTMENT_BLOCK,338.9,1.61,23.0,0,Priya Sharma,7,HIGH,OWNED,34,826,Same zoning block,STABLE_CLUSTER
PLT00828,RZ_RES_LOW,WARD_24,APARTMENT_BLOCK,344.8,2.32,15.0,0,Divya Iyer,2,LOW,RENTED,35,827,Same zoning block,STABLE_CLUSTER
PLT00829,RZ_PARK,WARD_16,APARTMENT_BLOCK,685.6,0.5,9,0,Vikram Reddy,7,MID,RENTED,9,828,Same zoning block,GREEN_BUFFER
PLT00830,RZ_PARK,WARD_16,APARTMENT_BLOCK,496.7,0.5,9,0,Raghav Shetty,4,MID,GOVT_QUARTERS,35,829,Same zoning block,GREEN_BUFFER
PLT00831,RZ_RES_LOW,WARD_20,RESIDENTIAL,398.0,1.66,22.0,0,Meera Iyer,8,UPPER_MID,GOVT_QUARTERS,14,830,Same zoning block,STABLE_CLUSTER
PLT00832,RZ_RES_LOW,WARD_50,APARTMENT_BLOCK,254.3,1.91,28.0,0,Raghav Shetty,8,LOW,GOVT_QUARTERS,28,831,Same zoning block,STABLE_CLUSTER
PLT00833,RZ_RES_HIGH,WARD_33,RESIDENTIAL,210.2,2.1,27.0,0,Meera Iyer,5,LOW,GOVT_QUARTERS,26,832,Same zoning block,STABLE_CLUSTER
PLT00834,RZ_PARK,WARD_12,PARK_OPEN_SPACE,559.9,0.5,9,0,Vikram Sharma,3,LOW,OWNED,12,833,Same zoning block,GREEN_BUFFER
PLT00835,RZ_PARK,WARD_20,APARTMENT_BLOCK,712.2,0.5,9,0,Ananya Naidu,3,HIGH,RENTED,28,834,Same zoning block,GREEN_BUFFER
PLT00836,RZ_PARK,WARD_49,RESIDENTIAL,1024.0,0.5,9,0,Vikram Sharma,5,MID,OWNED,21,835,Same zoning block,GREEN_BUFFER
PLT00837,RZ_PARK,WARD_09,APARTMENT_BLOCK,249.5,0.5,9,0,Divya Iyer,8,MID,OWNED,12,836,Same zoning block,GREEN_BUFFER
PLT00838,RZ_RES_LOW,WARD_27,APARTMENT_BLOCK,147.3,2.38,29.0,0,Divya Iyer,3,LOW,GOVT_QUARTERS,35,837,Same zoning block,STABLE_CLUSTER
PLT00839,RZ_PARK,WARD_42,PARK_OPEN_SPACE,770.6,0.5,9,0,Ananya Naidu,5,HIGH,OWNED,28,838,Same zoning block,GREEN_BUFFER
PLT00840,RZ_RES_LOW,WARD_04,APARTMENT_BLOCK,308.7,2.1,17.0,0,Meera Iyer,3,LOW,GOVT_QUARTERS,28,839,Same zoning block,STABLE_CLUSTER
PLT00841,RZ_PARK,WARD_28,APARTMENT_BLOCK,1001.3,0.5,9,0,Priya Sharma,2,HIGH,RENTED,12,840,Same zoning block,GREEN_BUFFER
PLT00842,RZ_RES_LOW,WARD_18,APARTMENT_BLOCK,356.2,1.88,21.0,0,Divya Reddy,6,HIGH,OWNED,29,841,Same zoning block,STABLE_CLUSTER
PLT00843,RZ_PARK,WARD_13,APARTMENT_BLOCK,257.4,0.5,9,0,Ashwin Shetty,2,MID,OWNED,13,842,Same zoning block,GREEN_BUFFER
PLT00844,RZ_PARK,WARD_29,RESIDENTIAL,475.1,0.5,9,0,Vikram Sharma,7,UPPER_MID,GOVT_QUARTERS,6,843,Same zoning block,GREEN_BUFFER
PLT00845,RZ_RES_HIGH,WARD_09,APARTMENT_BLOCK,440.5,1.9,18.0,0,Raghav Shetty,7,UPPER_MID,RENTED,25,844,Same zoning block,STABLE_CLUSTER
PLT00846,RZ_RES_HIGH,WARD_05,RESIDENTIAL,286.1,1.55,29.0,0,Priya Sharma,4,LOW,GOVT_QUARTERS,14,845,Same zoning block,STABLE_CLUSTER
PLT00847,RZ_PARK,WARD_40,APARTMENT_BLOCK,397.9,0.5,9,0,Raghav Shetty,7,MID,GOVT_QUARTERS,34,846,Same zoning block,GREEN_BUFFER
PLT00848,RZ_PARK,WARD_03,PARK_OPEN_SPACE,256.3,0.5,9,0,Ashwin Shetty,6,UPPER_MID,OWNED,34,847,Same zoning block,GREEN_BUFFER
PLT00849,RZ_RES_HIGH,WARD_09,RESIDENTIAL,197.4,2.03,17.0,0,Ananya Naidu,4,LOW,GOVT_QUARTERS,21,848,Same zoning block,STABLE_CLUSTER
PLT00850,RZ_RES_HIGH,WARD_48,APARTMENT_BLOCK,422.7,1.78,28.0,0,Divya Iyer,8,MID,RENTED,16,849,Same zoning block,STABLE_CLUSTER
PLT00851,RZ_RES_HIGH,WARD_11,APARTMENT_BLOCK,352.6,1.99,29.0,0,Kiran Shetty,8,UPPER_MID,GOVT_QUARTERS,12,850,Same zoning block,STABLE_CLUSTER
PLT00852,RZ_RES_LOW,WARD_04,RESIDENTIAL,147.8,1.97,17.0,0,Priya Sharma,5,LOW,OWNED,7,851,Same zoning block,STABLE_CLUSTER
PLT00853,RZ_RES_HIGH,WARD_23,PARK_OPEN_SPACE,287.5,1.96,17.0,0,Ashwin Shetty,2,MID,GOVT_QUARTERS,12,852,Same zoning block,STABLE_CLUSTER
PLT00854,RZ_RES_HIGH,WARD_12,RESIDENTIAL,357.5,2.32,23.0,0,Vikram Sharma,6,HIGH,RENTED,6,853,Same zoning block,STABLE_CLUSTER
PLT00855,RZ_PARK,WARD_50,PARK_OPEN_SPACE,257.7,0.5,9,0,Ananya Naidu,3,UPPER_MID,RENTED,9,854,Same zoning block,GREEN_BUFFER
PLT00856,RZ_RES_HIGH,WARD_02,APARTMENT_BLOCK,332.1,2.18,21.0,0,Divya Iyer,2,MID,GOVT_QUARTERS,6,855,Same zoning block,STABLE_CLUSTER
PLT00857,RZ_RES_LOW,WARD_30,PARK_OPEN_SPACE,324.0,1.95,29.0,0,Divya Iyer,7,LOW,OWNED,7,856,Same zoning block,STABLE_CLUSTER
PLT00858,RZ_PARK,WARD_40,APARTMENT_BLOCK,423.7,0.5,9,0,Divya Iyer,3,HIGH,GOVT_QUARTERS,31,857,Same zoning block,GREEN_BUFFER
PLT00859,RZ_PARK,WARD_19,APARTMENT_BLOCK,967.9,0.5,9,0,Ananya Naidu,6,UPPER_MID,GOVT_QUARTERS,18,858,Same zoning block,GREEN_BUFFER
PLT00860,RZ_RES_HIGH,WARD_12,RESIDENTIAL,437.1,2.37,16.0,0,Divya Reddy,3,UPPER_MID,OWNED,15,859,Same zoning block,STABLE_CLUSTER
PLT00861,RZ_PARK,WARD_49,PARK_OPEN_SPACE,227.3,0.5,9,0,Vikram Reddy,5,UPPER_MID,RENTED,31,860,Same zoning block,GREEN_BUFFER
PLT00862,RZ_RES_HIGH,WARD_44,PARK_OPEN_SPACE,128.6,2.17,27.0,0,Kiran Shetty,3,UPPER_MID,OWNED,34,861,Same zoning block,STABLE_CLUSTER
PLT00863,RZ_RES_HIGH,WARD_31,APARTMENT_BLOCK,288.3,1.92,26.0,0,Meera Iyer,6,HIGH,OWNED,26,862,Same zoning block,STABLE_CLUSTER
PLT00864,RZ_RES_HIGH,WARD_06,RESIDENTIAL,269.9,2.47,25.0,0,Vikram Sharma,7,HIGH,OWNED,22,863,Same zoning block,STABLE_CLUSTER
PLT00865,RZ_PARK,WARD_42,PARK_OPEN_SPACE,146.6,0.5,9,0,Priya Sharma,5,LOW,OWNED,15,864,Same zoning block,GREEN_BUFFER
PLT00866,RZ_RES_LOW,WARD_09,PARK_OPEN_SPACE,414.1,2.34,23.0,0,Vikram Reddy,6,LOW,RENTED,8,865,Same zoning block,STABLE_CLUSTER
PLT00867,RZ_RES_LOW,WARD_33,RESIDENTIAL,268.9,1.91,22.0,0,Divya Iyer,8,MID,OWNED,14,866,Same zoning block,STABLE_CLUSTER
PLT00868,RZ_PARK,WARD_06,PARK_OPEN_SPACE,68.7,0.5,9,0,Vikram Sharma,5,HIGH,GOVT_QUARTERS,32,867,Same zoning block,GREEN_BUFFER
PLT00869,RZ_RES_HIGH,WARD_03,RESIDENTIAL,234.0,2.2,20.0,0,Priya Sharma,8,UPPER_MID,RENTED,31,868,Same zoning block,STABLE_CLUSTER
PLT00870,RZ_RES_HIGH,WARD_22,RESIDENTIAL,158.1,1.58,30.0,0,Vikram Reddy,8,LOW,OWNED,23,869,Same zoning block,STABLE_CLUSTER
PLT00871,RZ_RES_LOW,WARD_01,APARTMENT_BLOCK,123.2,1.67,22.0,0,Raghav Shetty,8,UPPER_MID,OWNED,25,870,Same zoning block,STABLE_CLUSTER
PLT00872,RZ_PARK,WARD_24,PARK_OPEN_SPACE,824.9,0.5,9,0,Vikram Sharma,5,MID,GOVT_QUARTERS,10,871,Same zoning block,GREEN_BUFFER
PLT00873,RZ_RES_LOW,WARD_01,RESIDENTIAL,121.4,1.52,30.0,0,Raghav Rao,3,UPPER_MID,RENTED,10,872,Same zoning block,STABLE_CLUSTER
PLT00874,RZ_PARK,WARD_16,APARTMENT_BLOCK,1018.4,0.5,9,0,Kiran Shetty,3,LOW,OWNED,30,873,Same zoning block,GREEN_BUFFER
PLT00875,RZ_RES_HIGH,WARD_10,APARTMENT_BLOCK,236.1,1.62,29.0,0,Priya Sharma,5,UPPER_MID,GOVT_QUARTERS,33,874,Same zoning block,STABLE_CLUSTER
PLT00876,RZ_RES_HIGH,WARD_38,RESIDENTIAL,154.5,2.07,28.0,0,Raghav Rao,4,LOW,GOVT_QUARTERS,26,875,Same zoning block,STABLE_CLUSTER
PLT00877,RZ_PARK,WARD_28,APARTMENT_BLOCK,1025.9,0.5,9,0,Divya Iyer,6,MID,GOVT_QUARTERS,21,876,Same zoning block,GREEN_BUFFER
PLT00878,RZ_RES_HIGH,WARD_32,PARK_OPEN_SPACE,298.7,2.11,25.0,0,Priya Sharma,3,LOW,RENTED,6,877,Same zoning block,STABLE_CLUSTER
PLT00879,RZ_RES_HIGH,WARD_37,APARTMENT_BLOCK,284.7,1.77,25.0,0,Priya Sharma,2,UPPER_MID,RENTED,26,878,Same zoning block,STABLE_CLUSTER
PLT00880,RZ_RES_HIGH,WARD_29,PARK_OPEN_SPACE,241.4,1.66,26.0,0,Priya Sharma,4,UPPER_MID,GOVT_QUARTERS,22,879,Same zoning block,STABLE_CLUSTER
PLT00881,RZ_RES_LOW,WARD_38,PARK_OPEN_SPACE,205.5,2.1,28.0,0,Vikram Sharma,5,HIGH,OWNED,29,880,Same zoning block,STABLE_CLUSTER
PLT00882,RZ_PARK,WARD_25,APARTMENT_BLOCK,1008.0,0.5,9,0,Vikram Sharma,7,MID,OWNED,31,881,Same zoning block,GREEN_BUFFER
PLT00883,RZ_RES_LOW,WARD_40,RESIDENTIAL,184.5,2.25,25.0,0,Ashwin Shetty,3,HIGH,GOVT_QUARTERS,25,882,Same zoning block,STABLE_CLUSTER
PLT00884,RZ_RES_HIGH,WARD_07,APARTMENT_BLOCK,428.9,1.99,19.0,0,Kiran Shetty,2,LOW,OWNED,34,883,Same zoning block,STABLE_CLUSTER
PLT00885,RZ_RES_HIGH,WARD_23,PARK_OPEN_SPACE,138.7,2.33,28.0,0,Raghav Rao,8,LOW,OWNED,19,884,Same zoning block,STABLE_CLUSTER
PLT00886,RZ_RES_LOW,WARD_40,RESIDENTIAL,124.7,1.72,19.0,0,Meera Iyer,8,MID,GOVT_QUARTERS,30,885,Same zoning block,STABLE_CLUSTER
PLT00887,RZ_PARK,WARD_18,RESIDENTIAL,1031.4,0.5,9,0,Kiran Shetty,6,LOW,RENTED,7,886,Same zoning block,GREEN_BUFFER
PLT00888,RZ_RES_HIGH,WARD_30,RESIDENTIAL,440.6,2.28,24.0,0,Ananya Naidu,8,LOW,RENTED,9,887,Same zoning block,STABLE_CLUSTER
PLT00889,RZ_RES_LOW,WARD_41,RESIDENTIAL,402.2,2.41,17.0,0,Vikram Reddy,7,UPPER_MID,RENTED,21,888,Same zoning block,STABLE_CLUSTER
