| plot_id   | zone_code     | ward_code   | current_use      |   plot_area_sqm |   max_far |   max_height_m |   zoning_block_id | owner_name      |   household_size | income_band   | occupancy_type   |   tenure_years |   zoning_block_final | status_vs_0             | status          |
| PLT00289  | RZ_COMM_NEIGH | WARD_13     | COMMERCIAL_SHOPS |           477.1 |      3.18 |             31 |                 5 | Raghav Shetty   |                1 | HIGH          | OWNED            |              9 |                    5 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00290  | RZ_RES_LOW    | WARD_14     | RESIDENTIAL      |           117.1 |      2.91 |             14 |                 5 | Divya Gowda     |                3 | HIGH          | OWNED            |             16 |                    5 | Different zoning blocks | UNDER_REVIEW    |
| PLT00291  | RZ_RES_HIGH   | WARD_16     | APARTMENT_BLOCK  |           232.4 |      2.16 |             24 |                 5 | Divya Rao       |                3 | LOW           | GOVT_QUARTERS    |              3 |                    5 | Different zoning blocks | UNDER_REVIEW    |
| PLT00292  | RZ_RES_HIGH   | WARD_01     | APARTMENT_BLOCK  |           287.4 |      2.52 |             15 |                 5 | Kiran Naidu     |                2 | MID           | RENTED           |             17 |                    5 | Different zoning blocks | UNDER_REVIEW    |
| PLT00293  | RZ_COMM_NEIGH | WARD_14     | COMMERCIAL_SHOPS |           185.2 |      2.81 |             20 |                 5 | Raghav Patil    |                4 | LOW           | GOVT_QUARTERS    |             19 |                    5 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00294  | RZ_RES_MED    | WARD_29     | RESIDENTIAL      |           223.9 |      2.14 |             10 |                 5 | Kiran Iyer      |                3 | LOW           | GOVT_QUARTERS    |              3 |                    5 | Different zoning blocks | UNDER_REVIEW    |
| PLT00295  | RZ_COMM_MAIN  | WARD_26     | COMMERCIAL_MIXED |           161   |      2.65 |             29 |                 5 | Meera Gowda     |                6 | HIGH          | GOVT_QUARTERS    |             30 |                    5 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00296  | RZ_RES_HIGH   | WARD_21     | APARTMENT_BLOCK  |           271   |      2.42 |             28 |                 5 | Meera Shetty    |                3 | HIGH          | GOVT_QUARTERS    |              5 |                    5 | Different zoning blocks | UNDER_REVIEW    |
| PLT00297  | RZ_PARK       | WARD_27     | PARK_OPEN_SPACE  |           891.3 |      0.5  |              9 |                 5 | Vikram Reddy    |                5 | LOW           | GOVT_QUARTERS    |              4 |                    5 | Different zoning blocks | GREEN_BUFFER    |
| PLT00298  | RZ_RES_LOW    | WARD_11     | RESIDENTIAL      |           156.3 |      1.68 |             21 |                 5 | Raghav Naidu    |                4 | HIGH          | GOVT_QUARTERS    |              4 |                    5 | Different zoning blocks | UNDER_REVIEW    |
| PLT00299  | RZ_COMM_NEIGH | WARD_19     | COMMERCIAL_SHOPS |           288.4 |      2.97 |             32 |                 5 | Raghav Naidu    |                2 | HIGH          | RENTED           |              4 |                    5 | Different zoning blocks | LOW_ACTIVITY    |
| PLT00300  | RZ_RES_HIGH   | WARD_06     | APARTMENT_BLOCK  |           349.4 |      2.43 |             21 |                 5 | Ananya Murthy   |                2 | MID           | RENTED           |             30 |                    5 | Different zoning blocks | UNDER_REVIEW    |
| PLT00301  | RZ_COMM_MAIN  | WARD_18     | COMMERCIAL_MIXED |           412.7 |      2.82 |             30 |                 6 | Ashwin Murthy   |                4 | MID           | OWNED            |             18 |                    6 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00302  | RZ_RES_MED    | WARD_01     | RESIDENTIAL      |           173.5 |      1.91 |             27 |                 6 | Vikram Sharma   |                7 | HIGH          | GOVT_QUARTERS    |             23 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00303  | RZ_COMM_NEIGH | WARD_25     | COMMERCIAL_SHOPS |           356.9 |      2.23 |             18 |                 6 | Vikram Naidu    |                7 | UPPER_MID     | GOVT_QUARTERS    |             26 |                    6 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00304  | RZ_RES_LOW    | WARD_25     | RESIDENTIAL      |           323.2 |      2.16 |             16 |                 6 | Ashwin Rao      |                6 | MID           | RENTED           |             27 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00305  | RZ_COMM_NEIGH | WARD_02     | COMMERCIAL_SHOPS |           201.9 |      3.72 |             17 |                 6 | Sneha Rao       |                7 | MID           | OWNED            |             25 |                    6 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00306  | RZ_COMM_MAIN  | WARD_24     | COMMERCIAL_MIXED |           432.1 |      3.72 |             34 |                 6 | Ashwin Sharma   |                5 | MID           | OWNED            |             26 |                    6 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00307  | RZ_RES_LOW    | WARD_07     | RESIDENTIAL      |           262.4 |      2.3  |             29 |                 6 | Rahul Sharma    |                3 | UPPER_MID     | RENTED           |             18 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00308  | RZ_COMM_MAIN  | WARD_09     | COMMERCIAL_MIXED |           592.2 |      3.36 |             18 |                 6 | Raghav Patil    |                1 | UPPER_MID     | GOVT_QUARTERS    |              4 |                    6 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00309  | RZ_RES_MED    | WARD_23     | RESIDENTIAL      |           159.9 |      2.57 |             17 |                 6 | Ashwin Murthy   |                2 | UPPER_MID     | GOVT_QUARTERS    |             13 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00310  | RZ_COMM_NEIGH | WARD_13     | COMMERCIAL_SHOPS |           100.8 |      3.59 |             39 |                 6 | Meera Patil     |                5 | UPPER_MID     | GOVT_QUARTERS    |             29 |                    6 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00311  | RZ_RES_HIGH   | WARD_29     | APARTMENT_BLOCK  |           225.5 |      2.23 |             28 |                 6 | Ananya Rao      |                6 | HIGH          | GOVT_QUARTERS    |             21 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00312  | RZ_RES_HIGH   | WARD_23     | APARTMENT_BLOCK  |           352   |      2.69 |             22 |                 6 | Kiran Patil     |                7 | MID           | RENTED           |              8 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00313  | RZ_RES_HIGH   | WARD_11     | APARTMENT_BLOCK  |           188.1 |      2.37 |             28 |                 6 | Sneha Shetty    |                6 | LOW           | OWNED            |              3 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00314  | RZ_COMM_NEIGH | WARD_21     | COMMERCIAL_SHOPS |            68.8 |      3.86 |             20 |                 6 | Sneha Murthy    |                1 | HIGH          | OWNED            |             22 |                    6 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00315  | RZ_RES_MED    | WARD_30     | RESIDENTIAL      |           362.3 |      1.95 |             18 |                 6 | Meera Shetty    |                3 | LOW           | RENTED           |             21 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00316  | RZ_PARK       | WARD_29     | PARK_OPEN_SPACE  |           323.8 |      0.5  |              9 |                 6 | Ashwin Gowda    |                6 | MID           | RENTED           |             20 |                    6 | Different zoning blocks | GREEN_BUFFER    |
| PLT00317  | RZ_PARK       | WARD_03     | PARK_OPEN_SPACE  |           249.9 |      0.5  |              9 |                 6 | Kiran Murthy    |                1 | MID           | GOVT_QUARTERS    |              7 |                    6 | Different zoning blocks | GREEN_BUFFER    |
| PLT00318  | RZ_PARK       | WARD_17     | PARK_OPEN_SPACE  |           617.3 |      0.5  |              9 |                 6 | Ananya Shetty   |                7 | LOW           | RENTED           |             22 |                    6 | Different zoning blocks | GREEN_BUFFER    |
| PLT00319  | RZ_COMM_NEIGH | WARD_05     | COMMERCIAL_SHOPS |            98.2 |      2.77 |             38 |                 6 | Meera Rao       |                3 | UPPER_MID     | RENTED           |              4 |                    6 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00320  | RZ_RES_MED    | WARD_13     | RESIDENTIAL      |           285.3 |      2.52 |             12 |                 6 | Rahul Reddy     |                1 | MID           | RENTED           |             11 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00321  | RZ_RES_MED    | WARD_24     | RESIDENTIAL      |           281   |      1.73 |             23 |                 6 | Priya Murthy    |                7 | MID           | OWNED            |             28 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00322  | RZ_RES_MED    | WARD_04     | RESIDENTIAL      |           320.8 |      2.38 |             22 |                 6 | Divya Patil     |                3 | MID           | OWNED            |              8 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00323  | RZ_RES_LOW    | WARD_21     | RESIDENTIAL      |           159.4 |      2.4  |             29 |                 6 | Vikram Kulkarni |                7 | UPPER_MID     | OWNED            |             16 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00324  | RZ_COMM_MAIN  | WARD_20     | COMMERCIAL_MIXED |           161.9 |      2.78 |             35 |                 6 | Ananya Iyer     |                4 | HIGH          | OWNED            |              7 |                    6 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00325  | RZ_PARK       | WARD_16     | PARK_OPEN_SPACE  |           773.6 |      0.5  |              9 |                 6 | Rahul Kulkarni  |                3 | UPPER_MID     | OWNED            |             12 |                    6 | Different zoning blocks | GREEN_BUFFER    |
| PLT00326  | RZ_COMM_MAIN  | WARD_28     | COMMERCIAL_MIXED |           287.3 |      3.09 |             20 |                 6 | Sneha Rao       |                1 | LOW           | OWNED            |              8 |                    6 | Different zoning blocks | HIGH_ACTIVITY   |
| PLT00327  | RZ_RES_LOW    | WARD_07     | RESIDENTIAL      |           375.2 |      2.92 |             22 |                 6 | Rahul Gowda     |                6 | HIGH          | RENTED           |             22 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00328  | RZ_RES_LOW    | WARD_13     | RESIDENTIAL      |           285   |      2.31 |             14 |                 6 | Vikram Rao      |                3 | LOW           | GOVT_QUARTERS    |             29 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00329  | RZ_RES_MED    | WARD_07     | RESIDENTIAL      |           251.6 |      2.09 |             30 |                 6 | Meera Gowda     |                6 | HIGH          | GOVT_QUARTERS    |             30 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00330  | RZ_RES_MED    | WARD_28     | RESIDENTIAL      |            98.5 |      1.63 |             23 |                 6 | Meera Murthy    |                5 | LOW           | RENTED           |             21 |                    6 | Different zoning blocks | STABLE_CLUSTER  |
| PLT00331  | RZ_PARK       | WARD_24     | PARK_OPEN_SPACE  |           927.7 |      0.5  |              9 |                 6 | Meera Kulkarni  |                6 | MID           | GOVT_QUARTERS    |              0 |                    6 | Different zoning blocks | GREEN_BUFFER    |
| PLT00332  | RZ_COMM_NEIGH | WARD_06     | COMMERCIAL_SHOPS |           574.6 |      3.05 |             40 |                 6 | Vikram Sharma   |                3 | MID           | GOVT_QUARTERS    |             24 |                    6 | Different zoning blocks | HIGH_ACTIVITY   |
